,Thread,Function,Start,Finish,Duration,Depth
2713, CPU7, Sleeping,365.219774,376.226451,11.006677,0.0
2714, CPU7, Overhead,376.226451,376.227071,0.00062,0.0
2715, CPU7, Overhead,376.227071,376.227351,0.00028,0.0
2716, CPU7, FetchingInput,376.227351,376.230001,0.00265,0.0
2717, CPU7, Overhead,376.230001,376.230301,0.0003,0.0
2718, CPU7, Overhead,376.230301,376.231931,0.00163,0.0
2719, CPU7, Overhead,376.231931,376.234111,0.00218,0.0
2720, CPU7, dgemm,376.234111,376.234111,0.0,0.0
2721, CPU7, dgemm,376.234111,378.058331,1.82422,0.0
2722, CPU7, Overhead,378.058331,378.059631,0.0013,0.0
2723, CPU7, PushingOutput,378.059631,378.060921,0.00129,0.0
2724, CPU7, Overhead,378.060921,378.069241,0.00832,0.0
2725, CPU7, Progressing,378.069241,378.069781,0.00054,0.0
2726, CPU7, Scheduling,378.069781,378.070571,0.00079,0.0
2727, CPU7, Sleeping,378.070571,394.337582,16.267011,0.0
2728, CPU7, Overhead,394.337582,394.338032,0.00045,0.0
2729, CPU7, Overhead,394.338032,394.338472,0.00044,0.0
2730, CPU7, FetchingInput,394.338472,394.339692,0.00122,0.0
2731, CPU7, Overhead,394.339692,394.339992,0.0003,0.0
2732, CPU7, Overhead,394.339992,394.341182,0.00119,0.0
2733, CPU7, Overhead,394.341182,394.343952,0.00277,0.0
2734, CPU7, dsyrk,394.343952,394.343952,0.0,0.0
2735, CPU7, dsyrk,394.343952,394.735671,0.391719,0.0
2736, CPU7, Overhead,394.735671,394.736531,0.00086,0.0
2737, CPU7, PushingOutput,394.736531,394.737191,0.00066,0.0
2738, CPU7, Overhead,394.737191,394.746821,0.00963,0.0
2739, CPU7, Scheduling,394.739251,394.740331,0.00108,1.0
2740, CPU7, Progressing,394.746821,394.747831,0.00101,0.0
2741, CPU7, Scheduling,394.747831,394.749201,0.00137,0.0
2742, CPU7, Sleeping,394.749201,396.694123,1.944922,0.0
2743, CPU6, Overhead,351.976658,351.977938,0.00128,0.0
2744, CPU6, Overhead,351.977938,351.978228,0.00029,0.0
2745, CPU6, FetchingInput,351.978228,351.979848,0.00162,0.0
2746, CPU6, Overhead,351.979848,351.980588,0.00074,0.0
2747, CPU6, Overhead,351.980588,351.981968,0.00138,0.0
2748, CPU6, Overhead,351.981968,351.984458,0.00249,0.0
2749, CPU6, dgemm,351.984458,351.984458,0.0,0.0
2750, CPU6, dgemm,351.984458,356.202059,4.217601,0.0
2751, CPU6, Overhead,356.202059,356.203629,0.00157,0.0
2752, CPU6, PushingOutput,356.203629,356.205159,0.00153,0.0
2753, CPU6, Overhead,356.205159,356.210339,0.00518,0.0
2754, CPU6, Progressing,356.210339,356.211529,0.00119,0.0
2755, CPU6, Scheduling,356.211529,356.21646,0.004931,0.0
2756, CPU6, Sleeping,356.21646,396.622432,40.405972,0.0
2757, CPU5, Overhead,348.200876,348.201316,0.00044,0.0
2758, CPU5, Overhead,348.201316,348.201856,0.00054,0.0
2759, CPU5, FetchingInput,348.201856,348.203406,0.00155,0.0
2760, CPU5, Overhead,348.203406,348.203996,0.00059,0.0
2761, CPU5, Overhead,348.203996,348.205166,0.00117,0.0
2762, CPU5, Overhead,348.205166,348.208846,0.00368,0.0
2763, CPU5, dtrsm,348.208846,348.208846,0.0,0.0
2764, CPU5, dtrsm,348.208846,351.908617,3.699771,0.0
2765, CPU5, Overhead,351.908617,351.910897,0.00228,0.0
2766, CPU5, PushingOutput,351.910897,351.911887,0.00099,0.0
2767, CPU5, Overhead,351.911887,352.284635,0.372748,0.0
2768, CPU5, Scheduling,351.915967,351.917377,0.00141,1.0
2769, CPU5, Scheduling,351.941747,351.943047,0.0013,1.0
2770, CPU5, Scheduling,351.965208,351.967268,0.00206,1.0
2771, CPU5, Scheduling,351.978108,351.979228,0.00112,1.0
2772, CPU5, Scheduling,352.168472,352.170052,0.00158,1.0
2773, CPU5, Scheduling,352.198923,352.200673,0.00175,1.0
2774, CPU5, Callback,352.254434,352.270084,0.01565,1.0
2775, CPU5, Submitting task,352.257144,352.268114,0.01097,2.0
2776, CPU5, Callback,352.274164,352.280965,0.006801,1.0
2777, CPU5, Submitting task,352.275734,352.280255,0.004521,2.0
2778, CPU5, Progressing,352.284635,352.294215,0.00958,0.0
2779, CPU5, Scheduling,352.294215,352.295205,0.00099,0.0
2780, CPU5, Sleeping,352.295205,353.302577,1.007372,0.0
2781, CPU5, Overhead,353.302577,353.302977,0.0004,0.0
2782, CPU5, Overhead,353.302977,353.303487,0.00051,0.0
2783, CPU5, FetchingInput,353.303487,353.304757,0.00127,0.0
2784, CPU5, Overhead,353.304757,353.305077,0.00032,0.0
2785, CPU5, Overhead,353.305077,353.306187,0.00111,0.0
2786, CPU5, Overhead,353.306187,353.310677,0.00449,0.0
2787, CPU5, dgemm,353.310677,353.310677,0.0,0.0
2788, CPU5, dgemm,353.310677,357.278032,3.967355,0.0
2789, CPU5, Overhead,357.278032,357.279402,0.00137,0.0
2790, CPU5, PushingOutput,357.279402,357.280952,0.00155,0.0
2791, CPU5, Overhead,357.280952,357.285393,0.004441,0.0
2792, CPU5, Progressing,357.285393,357.286513,0.00112,0.0
2793, CPU5, Scheduling,357.286513,357.288183,0.00167,0.0
2794, CPU5, Sleeping,357.288183,396.622072,39.333889,0.0
2795, CPU4, Overhead,339.312804,339.313914,0.00111,0.0
2796, CPU4, Overhead,339.313914,339.314774,0.00086,0.0
2797, CPU4, FetchingInput,339.314774,339.318075,0.003301,0.0
2798, CPU4, Overhead,339.318075,339.318615,0.00054,0.0
2799, CPU4, Overhead,339.318615,339.319965,0.00135,0.0
2800, CPU4, Overhead,339.319965,339.331535,0.01157,0.0
2801, CPU4, dgemm,339.331535,339.331535,0.0,0.0
2802, CPU4, dgemm,339.331535,349.78346,10.451925,0.0
2803, CPU4, Overhead,349.78346,349.78491,0.00145,0.0
2804, CPU4, PushingOutput,349.78491,349.78595,0.00104,0.0
2805, CPU4, Overhead,349.78595,349.792641,0.006691,0.0
2806, CPU4, Progressing,349.792641,349.793331,0.00069,0.0
2807, CPU4, Scheduling,349.793331,349.794641,0.00131,0.0
2808, CPU4, Sleeping,349.794641,350.875134,1.080493,0.0
2809, CPU4, Overhead,350.875134,350.875504,0.00037,0.0
2810, CPU4, Overhead,350.875504,350.875914,0.00041,0.0
2811, CPU4, FetchingInput,350.875914,350.877434,0.00152,0.0
2812, CPU4, Overhead,350.877434,350.877854,0.00042,0.0
2813, CPU4, Overhead,350.877854,350.878754,0.0009,0.0
2814, CPU4, Overhead,350.878754,350.880434,0.00168,0.0
2815, CPU4, dgemm,350.880434,350.880434,0.0,0.0
2816, CPU4, dgemm,350.880434,356.24291,5.362476,0.0
2817, CPU4, Overhead,356.24291,356.24404,0.00113,0.0
2818, CPU4, PushingOutput,356.24404,356.2452,0.00116,0.0
2819, CPU4, Overhead,356.2452,356.24988,0.00468,0.0
2820, CPU4, Progressing,356.24988,356.25083,0.00095,0.0
2821, CPU4, Scheduling,356.25083,356.25216,0.00133,0.0
2822, CPU4, Sleeping,356.25216,383.08293,26.83077,0.0
2823, CPU4, Overhead,383.08293,383.08354,0.00061,0.0
2824, CPU4, Overhead,383.08354,383.08404,0.0005,0.0
2825, CPU4, FetchingInput,383.08404,383.08517,0.00113,0.0
2826, CPU4, Overhead,383.08517,383.08547,0.0003,0.0
2827, CPU4, Overhead,383.08547,383.0864,0.00093,0.0
2828, CPU4, Overhead,383.0864,383.08851,0.00211,0.0
2829, CPU4, dsyrk,383.08851,383.08851,0.0,0.0
2830, CPU4, dsyrk,383.08851,385.663605,2.575095,0.0
2831, CPU4, Overhead,385.663605,385.664425,0.00082,0.0
2832, CPU4, PushingOutput,385.664425,385.665125,0.0007,0.0
2833, CPU4, Overhead,385.665125,385.681906,0.016781,0.0
2834, CPU4, Scheduling,385.668395,385.670705,0.00231,1.0
2835, CPU4, Progressing,385.681906,385.682966,0.00106,0.0
2836, CPU4, Scheduling,385.682966,385.684006,0.00104,0.0
2837, CPU4, Sleeping,385.684006,396.624272,10.940266,0.0
2838, CPU3, Overhead,353.211195,353.212305,0.00111,0.0
2839, CPU3, Overhead,353.212305,353.213445,0.00114,0.0
2840, CPU3, FetchingInput,353.213445,353.215825,0.00238,0.0
2841, CPU3, Overhead,353.215825,353.216125,0.0003,0.0
2842, CPU3, Overhead,353.216125,353.217735,0.00161,0.0
2843, CPU3, Overhead,353.217735,353.222765,0.00503,0.0
2844, CPU3, dgemm,353.222765,353.222765,0.0,0.0
2845, CPU3, dgemm,353.222765,358.045939,4.823174,0.0
2846, CPU3, Overhead,358.045939,358.047359,0.00142,0.0
2847, CPU3, PushingOutput,358.047359,358.048349,0.00099,0.0
2848, CPU3, Overhead,358.048349,358.052769,0.00442,0.0
2849, CPU3, Progressing,358.052769,358.053429,0.00066,0.0
2850, CPU3, Scheduling,358.053429,358.054739,0.00131,0.0
2851, CPU3, Sleeping,358.054739,361.719808,3.665069,0.0
2852, CPU3, Overhead,361.719808,361.720348,0.00054,0.0
2853, CPU3, Overhead,361.720348,361.720608,0.00026,0.0
2854, CPU3, FetchingInput,361.720608,361.721878,0.00127,0.0
2855, CPU3, Overhead,361.721878,361.722198,0.00032,0.0
2856, CPU3, Overhead,361.722198,361.723028,0.00083,0.0
2857, CPU3, Overhead,361.723028,361.724848,0.00182,0.0
2858, CPU3, dgemm,361.724848,361.724848,0.0,0.0
2859, CPU3, dgemm,361.724848,364.949638,3.22479,0.0
2860, CPU3, Overhead,364.949638,364.950878,0.00124,0.0
2861, CPU3, PushingOutput,364.950878,364.952018,0.00114,0.0
2862, CPU3, Overhead,364.952018,364.960978,0.00896,0.0
2863, CPU3, Progressing,364.960978,364.961508,0.00053,0.0
2864, CPU3, Scheduling,364.961508,364.962608,0.0011,0.0
2865, CPU3, Sleeping,364.962608,396.624332,31.661724,0.0
2866, CPU2, Overhead,338.956627,338.957927,0.0013,0.0
2867, CPU2, Overhead,338.957927,338.958787,0.00086,0.0
2868, CPU2, FetchingInput,338.958787,338.964667,0.00588,0.0
2869, CPU2, Overhead,338.964667,338.965607,0.00094,0.0
2870, CPU2, Overhead,338.965607,338.968197,0.00259,0.0
2871, CPU2, Overhead,338.968197,338.975197,0.007,0.0
2872, CPU2, dgemm,338.975197,338.975197,0.0,0.0
2873, CPU2, dgemm,338.975197,347.678045,8.702848,0.0
2874, CPU2, Overhead,347.678045,347.679905,0.00186,0.0
2875, CPU2, PushingOutput,347.679905,347.681325,0.00142,0.0
2876, CPU2, Overhead,347.681325,347.685825,0.0045,0.0
2877, CPU2, Progressing,347.685825,347.686645,0.00082,0.0
2878, CPU2, Scheduling,347.686645,347.687685,0.00104,0.0
2879, CPU2, Sleeping,347.687685,372.770497,25.082812,0.0
2880, CPU2, Overhead,372.770497,372.771147,0.00065,0.0
2881, CPU2, Overhead,372.771147,372.771427,0.00028,0.0
2882, CPU2, FetchingInput,372.771427,372.773317,0.00189,0.0
2883, CPU2, Overhead,372.773317,372.773807,0.00049,0.0
2884, CPU2, Overhead,372.773807,372.775117,0.00131,0.0
2885, CPU2, Overhead,372.775117,372.778187,0.00307,0.0
2886, CPU2, dsyrk,372.778187,372.778187,0.0,0.0
2887, CPU2, dsyrk,372.778187,373.353259,0.575072,0.0
2888, CPU2, Overhead,373.353259,373.354109,0.00085,0.0
2889, CPU2, PushingOutput,373.354109,373.355039,0.00093,0.0
2890, CPU2, Overhead,373.355039,373.358579,0.00354,0.0
2891, CPU2, Progressing,373.358579,373.359169,0.00059,0.0
2892, CPU2, Scheduling,373.359169,373.36,0.000831,0.0
2893, CPU2, Sleeping,373.36,373.537963,0.177963,0.0
2894, CPU2, Overhead,373.537963,373.538313,0.00035,0.0
2895, CPU2, Overhead,373.538313,373.538603,0.00029,0.0
2896, CPU2, FetchingInput,373.538603,373.539433,0.00083,0.0
2897, CPU2, Overhead,373.539433,373.539773,0.00034,0.0
2898, CPU2, Overhead,373.539773,373.540913,0.00114,0.0
2899, CPU2, Overhead,373.540913,373.542753,0.00184,0.0
2900, CPU2, dtrsm,373.542753,373.542753,0.0,0.0
2901, CPU2, dtrsm,373.542753,376.002116,2.459363,0.0
2902, CPU2, Overhead,376.002116,376.003686,0.00157,0.0
2903, CPU2, PushingOutput,376.003686,376.004947,0.001261,0.0
2904, CPU2, Overhead,376.004947,376.080858,0.075911,0.0
2905, CPU2, Scheduling,376.009547,376.011177,0.00163,1.0
2906, CPU2, Scheduling,376.016727,376.018557,0.00183,1.0
2907, CPU2, Scheduling,376.022397,376.023527,0.00113,1.0
2908, CPU2, Callback,376.031337,376.056558,0.025221,1.0
2909, CPU2, Submitting task,376.035937,376.052888,0.016951,2.0
2910, CPU2, Callback,376.063178,376.074038,0.01086,1.0
2911, CPU2, Submitting task,376.065708,376.073098,0.00739,2.0
2912, CPU2, Progressing,376.080858,376.082108,0.00125,0.0
2913, CPU2, Scheduling,376.082108,376.087128,0.00502,0.0
2914, CPU2, Sleeping,376.087128,381.332522,5.245394,0.0
2915, CPU2, Overhead,381.332522,381.333022,0.0005,0.0
2916, CPU2, Overhead,381.333022,381.333372,0.00035,0.0
2917, CPU2, FetchingInput,381.333372,381.334362,0.00099,0.0
2918, CPU2, Overhead,381.334362,381.334672,0.00031,0.0
2919, CPU2, Overhead,381.334672,381.335492,0.00082,0.0
2920, CPU2, Overhead,381.335492,381.337722,0.00223,0.0
2921, CPU2, dsyrk,381.337722,381.337722,0.0,0.0
2922, CPU2, dsyrk,381.337722,381.69604,0.358318,0.0
2923, CPU2, Overhead,381.69604,381.69664,0.0006,0.0
2924, CPU2, PushingOutput,381.69664,381.69721,0.00057,0.0
2925, CPU2, Overhead,381.69721,381.7002,0.00299,0.0
2926, CPU2, Progressing,381.7002,381.70073,0.00053,0.0
2927, CPU2, Scheduling,381.70073,381.70164,0.00091,0.0
2928, CPU2, Sleeping,381.70164,396.620622,14.918982,0.0
2929, CPU1, Overhead,338.386154,338.387114,0.00096,0.0
2930, CPU1, Overhead,338.387114,338.387704,0.00059,0.0
2931, CPU1, FetchingInput,338.387704,338.390584,0.00288,0.0
2932, CPU1, Overhead,338.390584,338.391154,0.00057,0.0
2933, CPU1, Overhead,338.391154,338.392074,0.00092,0.0
2934, CPU1, Overhead,338.392074,338.395415,0.003341,0.0
2935, CPU1, dsyrk,338.395415,338.395415,0.0,0.0
2936, CPU1, dsyrk,338.395415,346.603292,8.207877,0.0
2937, CPU1, Overhead,346.603292,346.604252,0.00096,0.0
2938, CPU1, PushingOutput,346.604252,346.605452,0.0012,0.0
2939, CPU1, Overhead,346.605452,346.620512,0.01506,0.0
2940, CPU1, Scheduling,346.609152,346.614642,0.00549,1.0
2941, CPU1, Progressing,346.620512,346.622702,0.00219,0.0
2942, CPU1, Scheduling,346.622702,346.624772,0.00207,0.0
2943, CPU1, Sleeping,346.624772,350.326992,3.70222,0.0
2944, CPU1, Overhead,350.326992,350.328012,0.00102,0.0
2945, CPU1, Overhead,350.328012,350.329022,0.00101,0.0
2946, CPU1, FetchingInput,350.329022,350.331442,0.00242,0.0
2947, CPU1, Overhead,350.331442,350.331992,0.00055,0.0
2948, CPU1, Overhead,350.331992,350.333382,0.00139,0.0
2949, CPU1, Overhead,350.333382,350.336072,0.00269,0.0
2950, CPU1, dgemm,350.336072,350.336072,0.0,0.0
2951, CPU1, dgemm,350.336072,352.281625,1.945553,0.0
2952, CPU1, Overhead,352.281625,352.282565,0.00094,0.0
2953, CPU1, PushingOutput,352.282565,352.283835,0.00127,0.0
2954, CPU1, Overhead,352.283835,352.286825,0.00299,0.0
2955, CPU1, Progressing,352.286825,352.287365,0.00054,0.0
2956, CPU1, Scheduling,352.287365,352.288275,0.00091,0.0
2957, CPU1, Sleeping,352.288275,361.378271,9.089996,0.0
2958, CPU1, Overhead,361.378271,361.378611,0.00034,0.0
2959, CPU1, Overhead,361.378611,361.378871,0.00026,0.0
2960, CPU1, FetchingInput,361.378871,361.379831,0.00096,0.0
2961, CPU1, Overhead,361.379831,361.380121,0.00029,0.0
2962, CPU1, Overhead,361.380121,361.381281,0.00116,0.0
2963, CPU1, Overhead,361.381281,361.384671,0.00339,0.0
2964, CPU1, dsyrk,361.384671,361.384671,0.0,0.0
2965, CPU1, dsyrk,361.384671,364.11121,2.726539,0.0
2966, CPU1, Overhead,364.11121,364.11204,0.00083,0.0
2967, CPU1, PushingOutput,364.11204,364.11275,0.00071,0.0
2968, CPU1, Overhead,364.11275,364.12204,0.00929,0.0
2969, CPU1, Scheduling,364.11585,364.11711,0.00126,1.0
2970, CPU1, Progressing,364.12204,364.12352,0.00148,0.0
2971, CPU1, Scheduling,364.12352,364.12496,0.00144,0.0
2972, CPU1, Sleeping,364.12496,368.438313,4.313353,0.0
2973, CPU1, Overhead,368.438313,368.439363,0.00105,0.0
2974, CPU1, Overhead,368.439363,368.440433,0.00107,0.0
2975, CPU1, FetchingInput,368.440433,368.444923,0.00449,0.0
2976, CPU1, Overhead,368.444923,368.445854,0.000931,0.0
2977, CPU1, Overhead,368.445854,368.449424,0.00357,0.0
2978, CPU1, Overhead,368.449424,368.454274,0.00485,0.0
2979, CPU1, dgemm,368.454274,368.454274,0.0,0.0
2980, CPU1, dgemm,368.454274,370.262193,1.807919,0.0
2981, CPU1, Overhead,370.262193,370.263343,0.00115,0.0
2982, CPU1, PushingOutput,370.263343,370.265303,0.00196,0.0
2983, CPU1, Overhead,370.265303,370.271853,0.00655,0.0
2984, CPU1, Progressing,370.271853,370.273133,0.00128,0.0
2985, CPU1, Scheduling,370.273133,370.274813,0.00168,0.0
2986, CPU1, Sleeping,370.274813,380.32457,10.049757,0.0
2987, CPU1, Overhead,380.32457,380.32491,0.00034,0.0
2988, CPU1, Overhead,380.32491,380.32519,0.00028,0.0
2989, CPU1, FetchingInput,380.32519,380.32583,0.00064,0.0
2990, CPU1, Overhead,380.32583,380.32623,0.0004,0.0
2991, CPU1, Overhead,380.32623,380.32709,0.00086,0.0
2992, CPU1, Overhead,380.32709,380.32896,0.00187,0.0
2993, CPU1, dtrsm,380.32896,380.32896,0.0,0.0
2994, CPU1, dtrsm,380.32896,381.26416,0.9352,0.0
2995, CPU1, Overhead,381.26416,381.26492,0.00076,0.0
2996, CPU1, PushingOutput,381.26492,381.26569,0.00077,0.0
2997, CPU1, Overhead,381.26569,381.353132,0.087442,0.0
2998, CPU1, Scheduling,381.268991,381.269961,0.00097,1.0
2999, CPU1, Callback,381.332202,381.341992,0.00979,1.0
3000, CPU1, Submitting task,381.334392,381.340772,0.00638,2.0
3001, CPU1, Callback,381.344802,381.350432,0.00563,1.0
3002, CPU1, Submitting task,381.346082,381.349912,0.00383,2.0
3003, CPU1, Progressing,381.353132,381.353912,0.00078,0.0
3004, CPU1, Scheduling,381.353912,381.354812,0.0009,0.0
3005, CPU1, Sleeping,381.354812,396.620652,15.26584,0.0
3006, CPU0, Overhead,338.726162,338.727722,0.00156,0.0
3007, CPU0, Overhead,338.727722,338.729482,0.00176,0.0
3008, CPU0, FetchingInput,338.729482,338.732472,0.00299,0.0
3009, CPU0, Overhead,338.732472,338.733922,0.00145,0.0
3010, CPU0, Overhead,338.733922,338.736292,0.00237,0.0
3011, CPU0, Overhead,338.736292,338.744462,0.00817,0.0
3012, CPU0, dsyrk,338.744462,338.744462,0.0,0.0
3013, CPU0, dsyrk,338.744462,346.468469,7.724007,0.0
3014, CPU0, Overhead,346.468469,346.470029,0.00156,0.0
3015, CPU0, PushingOutput,346.470029,346.470659,0.00063,0.0
3016, CPU0, Overhead,346.470659,346.474369,0.00371,0.0
3017, CPU0, Progressing,346.474369,346.475089,0.00072,0.0
3018, CPU0, Scheduling,346.475089,346.476539,0.00145,0.0
3019, CPU0, Sleeping,346.476539,368.328171,21.851632,0.0
3020, CPU0, Overhead,368.328171,368.328541,0.00037,0.0
3021, CPU0, Overhead,368.328541,368.329291,0.00075,0.0
3022, CPU0, FetchingInput,368.329291,368.332421,0.00313,0.0
3023, CPU0, Overhead,368.332421,368.333321,0.0009,0.0
3024, CPU0, Overhead,368.333321,368.334831,0.00151,0.0
3025, CPU0, Overhead,368.334831,368.337371,0.00254,0.0
3026, CPU0, dgemm,368.337371,368.337371,0.0,0.0
3027, CPU0, dgemm,368.337371,373.520383,5.183012,0.0
3028, CPU0, Overhead,373.520383,373.521463,0.00108,0.0
3029, CPU0, PushingOutput,373.521463,373.522673,0.00121,0.0
3030, CPU0, Overhead,373.522673,373.539403,0.01673,0.0
3031, CPU0, Scheduling,373.528683,373.530713,0.00203,1.0
3032, CPU0, Progressing,373.539403,373.540503,0.0011,0.0
3033, CPU0, Scheduling,373.540503,373.541453,0.00095,0.0
3034, CPU0, Sleeping,373.541453,376.023557,2.482104,0.0
3035, CPU0, Overhead,376.023557,376.024497,0.00094,0.0
3036, CPU0, Overhead,376.024497,376.025157,0.00066,0.0
3037, CPU0, FetchingInput,376.025157,376.028027,0.00287,0.0
3038, CPU0, Overhead,376.028027,376.029337,0.00131,0.0
3039, CPU0, Overhead,376.029337,376.033697,0.00436,0.0
3040, CPU0, Overhead,376.033697,376.038837,0.00514,0.0
3041, CPU0, dsyrk,376.038837,376.038837,0.0,0.0
3042, CPU0, dsyrk,376.038837,378.746046,2.707209,0.0
3043, CPU0, Overhead,378.746046,378.746856,0.00081,0.0
3044, CPU0, PushingOutput,378.746856,378.747546,0.00069,0.0
3045, CPU0, Overhead,378.747546,378.751156,0.00361,0.0
3046, CPU0, Progressing,378.751156,378.751766,0.00061,0.0
3047, CPU0, Scheduling,378.751766,378.752546,0.00078,0.0
3048, CPU0, Sleeping,378.752546,379.095253,0.342707,0.0
3049, CPU0, Overhead,379.095253,379.096433,0.00118,0.0
3050, CPU0, Overhead,379.096433,379.097113,0.00068,0.0
3051, CPU0, FetchingInput,379.097113,379.098343,0.00123,0.0
3052, CPU0, Overhead,379.098343,379.099083,0.00074,0.0
3053, CPU0, Overhead,379.099083,379.100283,0.0012,0.0
3054, CPU0, Overhead,379.100283,379.102264,0.001981,0.0
3055, CPU0, dpotrf,379.102264,379.102264,0.0,0.0
3056, CPU0, dpotrf,379.102264,380.3021,1.199836,0.0
3057, CPU0, Overhead,380.3021,380.30326,0.00116,0.0
3058, CPU0, PushingOutput,380.30326,380.30385,0.00059,0.0
3059, CPU0, Overhead,380.30385,380.358261,0.054411,0.0
3060, CPU0, Scheduling,380.30672,380.30753,0.00081,1.0
3061, CPU0, Scheduling,380.31373,380.31488,0.00115,1.0
3062, CPU0, Callback,380.32403,380.347571,0.023541,1.0
3063, CPU0, Submitting task,380.32619,380.346561,0.020371,2.0
3064, CPU0, Callback,380.350451,380.354971,0.00452,1.0
3065, CPU0, Submitting task,380.351281,380.354361,0.00308,2.0
3066, CPU0, Progressing,380.358261,380.359371,0.00111,0.0
3067, CPU0, Scheduling,380.359371,380.360301,0.00093,0.0
3068, CPU0, Sleeping,380.360301,392.36096,12.000659,0.0
3069, CPU0, Overhead,392.36096,392.3614,0.00044,0.0
3070, CPU0, Overhead,392.3614,392.36176,0.00036,0.0
3071, CPU0, FetchingInput,392.36176,392.36243,0.00067,0.0
3072, CPU0, Overhead,392.36243,392.36298,0.00055,0.0
3073, CPU0, Overhead,392.36298,392.36388,0.0009,0.0
3074, CPU0, Overhead,392.36388,392.366,0.00212,0.0
3075, CPU0, dpotrf,392.366,392.366,0.0,0.0
3076, CPU0, dpotrf,392.366,393.501524,1.135524,0.0
3077, CPU0, Overhead,393.501524,393.502124,0.0006,0.0
3078, CPU0, PushingOutput,393.502124,393.502594,0.00047,0.0
3079, CPU0, Overhead,393.502594,393.531515,0.028921,0.0
3080, CPU0, Scheduling,393.504714,393.505734,0.00102,1.0
3081, CPU0, Callback,393.511734,393.520245,0.008511,1.0
3082, CPU0, Submitting task,393.513684,393.519295,0.005611,2.0
3083, CPU0, Callback,393.523905,393.529035,0.00513,1.0
3084, CPU0, Submitting task,393.525065,393.528515,0.00345,2.0
3085, CPU0, Progressing,393.531515,393.532335,0.00082,0.0
3086, CPU0, Scheduling,393.532335,393.533395,0.00106,0.0
3087, CPU0, Sleeping,393.533395,396.620542,3.087147,0.0
